NFCSID,CENSUSREG,CENSUSDIV,A3,A3Ar_w,A4A_new_w,A5_2015,A8,A7,J41_2,C1_2012,C4_2012,EA_1,A11,A9,J4,J20,J43,G30_1,G30_2,G30_3,G30_4,G30_5,G30_97,G30_98,G30_99,G25_1,G25_4,A6,A41,J1,J3,B2
2018026499,4,9,2,6,1,4,7,2,2,1,1,1,5,8,3,1,4,0,0,1,0,0,0,0,0,1,1,1,5,9,3,1
2018026500,4,9,1,6,1,5,5,1,1,1,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,4,2,10,1,1
2018026501,1,1,2,6,1,6,8,2,1,1,1,1,1,8,3,1,3,0,0,1,0,0,0,0,0,1,1,1,2,5,1,1
2018026502,1,1,2,6,1,7,7,2,2,1,1,1,5,8,2,1,4,0,0,0,0,0,1,0,0,1,1,1,3,7,1,1
2018026503,2,4,2,5,1,7,6,2,1,1,99,99,5,8,3,99,4,0,0,0,0,0,1,0,0,1,1,1,2,9,3,1
2018026504,4,9,2,2,2,4,4,2,3,98,2,2,1,7,3,2,98,0,0,0,0,0,1,0,0,1,1,1,2,5,3,1
2018026505,4,8,2,3,1,5,5,1,5,1,2,1,1,2,3,2,4,0,0,0,0,0,1,0,0,1,1,2,4,2,3,1
2018026506,1,1,1,6,1,7,6,2,2,1,1,1,6,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,2,7,1,1
2018026507,3,5,2,2,1,6,7,2,4,1,2,1,2,2,1,3,2,0,0,0,0,0,1,0,0,1,1,1,5,2,2,1
2018026508,4,9,2,6,1,2,3,1,1,1,2,1,5,8,3,2,4,0,0,0,0,0,1,0,0,1,1,4,2,9,1,1
2018026509,1,1,2,5,1,4,7,2,1,1,98,1,5,1,3,1,3,0,0,0,0,0,1,0,0,1,1,1,3,6,1,1
2018026510,2,4,2,3,1,6,6,2,3,1,2,1,2,3,2,2,3,1,1,0,0,0,0,0,0,1,1,1,5,6,3,2
2018026511,3,5,2,5,1,4,4,1,3,1,2,1,6,2,3,1,3,0,0,0,0,0,1,0,0,1,1,2,2,4,1,1
2018026512,1,1,2,6,1,2,4,2,2,2,2,1,5,3,3,1,4,0,0,0,0,0,1,0,0,1,1,1,3,10,3,1
2018026513,1,1,1,6,1,6,5,2,2,2,1,1,5,8,3,99,3,0,0,0,0,0,1,0,0,1,1,1,2,7,3,1
2018026514,4,8,2,5,1,4,3,2,3,1,1,1,5,8,3,2,3,0,0,0,0,0,1,0,0,1,1,1,3,8,1,1
2018026515,2,4,2,6,1,5,2,1,4,1,2,2,5,8,2,4,2,0,0,0,0,0,1,0,0,1,1,4,4,1,3,1
2018026516,2,4,2,6,1,4,4,1,2,2,2,1,5,3,3,1,3,0,0,0,0,0,1,0,0,1,1,4,3,7,1,2
2018026517,4,8,1,6,1,6,2,2,3,2,2,1,4,3,2,4,2,0,0,0,0,0,1,0,0,1,1,1,2,3,2,1
2018026518,2,4,2,5,1,6,8,1,1,2,1,1,5,8,3,4,4,0,0,0,0,0,1,0,0,1,1,4,5,10,1,1
2018026519,2,4,2,5,1,7,4,2,3,1,2,2,1,2,3,1,3,0,0,0,0,0,1,0,0,1,1,1,6,7,1,1
2018026520,1,1,2,5,1,5,7,2,2,1,2,1,1,2,2,1,98,0,0,0,0,0,1,0,0,1,1,1,2,8,1,1
2018026521,4,9,2,6,2,5,6,2,1,1,1,1,5,8,98,1,3,0,0,0,0,0,1,0,0,1,1,1,2,8,3,1
2018026522,3,5,2,4,2,6,3,4,5,1,2,2,6,2,2,2,3,1,0,0,0,0,0,0,0,1,4,2,5,4,1,1
2018026523,3,5,2,3,1,6,7,2,1,1,98,1,2,4,3,1,3,0,0,0,0,0,1,0,0,1,1,1,6,6,1,1
2018026524,1,1,2,5,1,7,8,2,3,1,2,1,5,8,3,2,3,0,0,0,0,0,1,0,0,1,1,1,2,1,1,1
2018026525,1,1,1,5,2,7,6,2,3,1,1,1,1,2,3,2,3,1,0,0,0,0,0,0,0,1,1,4,5,1,1,1
2018026526,1,1,2,6,1,6,2,1,4,2,2,2,5,8,2,1,2,0,0,0,0,0,1,0,0,1,1,5,5,7,3,1
2018026527,1,1,1,6,1,6,1,2,3,1,1,1,5,8,2,2,1,0,0,0,0,0,1,0,0,1,1,1,5,4,2,2
2018026528,3,5,2,6,1,2,4,1,1,1,1,1,6,8,3,1,3,0,0,0,0,0,1,0,0,1,1,2,2,8,1,1
2018026529,2,4,2,5,1,4,6,2,5,1,1,1,5,3,2,1,1,0,0,0,0,0,1,0,0,1,1,1,3,1,2,1
2018026530,1,1,1,3,1,6,7,2,1,1,1,1,6,1,3,1,3,0,0,0,0,0,1,0,0,1,1,1,5,7,1,1
2018026531,2,4,2,2,1,7,7,2,4,2,2,2,1,4,3,1,3,0,0,0,0,0,1,0,0,1,1,1,6,8,1,1
2018026532,1,1,2,6,1,5,2,1,5,2,2,2,6,8,2,4,1,0,0,0,0,0,1,0,0,1,1,2,4,99,3,2
2018026533,1,1,1,6,1,7,5,2,2,2,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,6,7,1,1
2018026534,3,5,1,5,1,6,7,2,99,99,99,99,5,2,99,1,99,0,0,0,0,0,1,0,0,1,1,1,99,99,99,1
2018026535,1,1,1,5,1,4,7,2,1,1,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,2,8,3,1
2018026536,4,8,1,6,1,7,7,2,1,1,1,1,6,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,6,9,3,1
2018026537,2,4,2,3,1,5,6,2,4,1,2,1,6,3,3,1,4,0,0,0,0,0,1,0,0,1,1,1,4,7,3,1
2018026538,2,4,1,5,1,2,6,2,1,1,1,1,5,1,3,1,4,0,0,0,0,0,1,0,0,1,1,1,4,7,1,1
2018026539,4,8,2,2,1,6,5,2,3,1,2,1,6,2,3,1,3,0,0,0,0,0,1,0,0,1,1,1,5,3,3,1
2018026540,1,1,2,6,1,7,5,1,1,1,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,4,4,5,3,1
2018026541,1,1,2,6,1,3,3,4,4,2,2,2,1,3,1,4,3,0,0,1,0,0,0,0,0,1,1,5,1,5,2,1
2018026542,1,1,2,3,1,6,6,1,1,1,2,1,6,2,3,1,4,0,0,0,0,0,1,0,0,1,1,2,3,5,1,1
2018026543,4,8,2,6,1,4,4,1,1,1,1,1,6,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,3,7,1,1
2018026544,2,4,1,6,1,4,5,1,1,1,1,2,6,8,3,1,3,0,0,0,0,0,1,0,0,1,1,2,2,8,1,1
2018026545,3,5,2,6,1,4,3,2,5,2,2,2,5,4,2,4,2,0,0,0,0,0,1,0,0,1,1,1,5,1,2,2
2018026546,2,4,1,2,1,6,7,2,2,1,2,1,6,2,3,2,4,1,1,0,0,0,0,0,0,1,1,1,5,7,1,1
2018026547,4,8,2,6,1,2,4,2,3,1,2,1,5,8,2,98,98,0,0,0,0,0,1,0,0,1,1,1,3,3,3,1
2018026548,4,8,2,5,1,5,1,4,3,2,2,1,6,6,2,1,98,0,0,0,0,0,1,0,0,1,1,2,5,3,2,1
2018026549,3,5,2,5,1,6,6,2,4,1,1,1,5,8,2,1,3,0,0,0,0,0,1,0,0,1,1,1,5,6,3,1
2018026550,3,5,1,5,1,4,8,2,2,1,1,1,5,6,3,1,3,0,0,0,0,0,1,0,0,1,1,1,2,5,1,1
2018026551,2,4,2,4,1,7,6,1,1,1,1,1,2,8,3,1,4,0,0,0,0,0,1,0,0,1,1,2,6,9,3,2
2018026552,4,9,2,4,1,4,7,2,1,1,2,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,2,6,1,99
2018026553,4,8,2,5,1,7,2,1,4,2,1,1,5,2,2,3,2,1,0,0,0,0,0,0,0,1,1,3,2,5,1,1
2018026554,1,1,2,5,1,6,6,1,3,1,1,1,5,2,3,1,4,0,0,0,0,0,1,0,0,1,1,4,5,7,1,1
2018026555,1,1,2,3,1,7,7,3,4,1,1,2,3,2,2,2,2,1,0,0,0,0,0,0,0,1,1,1,6,3,3,2
2018026556,2,4,2,4,1,6,8,2,2,1,1,1,1,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,2,7,1,1
2018026557,4,8,2,5,1,3,4,2,3,2,2,1,5,1,3,2,3,0,0,0,0,0,1,0,0,1,1,1,2,4,1,1
2018026558,1,1,1,6,1,4,5,2,2,1,1,1,6,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,2,7,3,1
2018026559,3,5,2,5,1,6,4,2,2,1,1,1,6,1,3,1,2,0,0,0,0,0,1,0,0,1,1,1,2,4,1,1
2018026560,1,1,1,6,1,6,2,1,3,2,1,1,6,8,2,2,2,1,0,0,0,0,0,0,0,1,1,2,5,3,98,1
2018026561,1,1,2,2,1,4,5,2,2,1,2,1,2,4,3,1,4,1,1,0,0,0,0,0,0,1,1,1,3,7,3,1
2018026562,2,4,1,3,1,4,1,2,5,2,2,2,6,6,2,4,1,1,1,0,0,0,0,0,0,1,5,1,3,3,2,2
2018026563,1,1,1,2,2,4,6,1,5,1,1,1,5,2,1,1,4,1,0,0,0,0,0,0,0,3,4,2,3,10,2,1
2018026564,1,1,1,3,1,7,8,2,1,1,2,1,3,2,2,1,4,0,0,0,0,0,1,0,0,1,1,1,6,7,3,1
2018026565,1,1,2,6,1,7,8,2,1,1,1,1,1,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,3,10,1,1
2018026566,2,4,2,4,1,6,4,2,3,1,1,1,1,2,2,3,3,1,0,0,0,0,0,0,0,1,1,1,5,3,2,1
2018026567,3,5,2,6,1,4,4,2,5,1,1,1,5,8,2,2,2,0,0,0,0,0,1,0,0,1,1,1,6,7,2,1
2018026568,4,8,1,5,1,4,8,1,1,1,2,2,6,2,3,1,4,0,0,0,0,0,1,0,0,1,1,2,2,9,1,2
2018026569,2,4,2,5,1,4,3,2,3,1,1,1,5,2,3,1,3,0,0,0,0,0,1,0,0,1,1,4,2,7,1,1
2018026570,4,8,1,4,1,6,7,2,98,1,99,1,2,2,99,1,3,0,0,0,0,0,1,0,0,1,1,1,3,6,3,1
2018026571,3,5,2,6,2,6,8,1,1,1,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,4,5,9,3,1
2018026572,1,1,2,6,1,6,2,4,4,2,2,2,5,8,2,2,3,0,0,0,0,0,1,0,0,1,1,4,2,7,3,2
2018026573,3,5,1,6,1,2,3,2,3,2,1,1,5,8,2,2,3,0,0,0,0,0,1,0,0,1,1,1,2,8,3,98
2018026574,2,4,2,4,1,4,6,2,3,1,2,2,5,2,3,2,3,1,0,0,0,0,0,0,0,1,1,1,3,7,3,2
2018026575,3,5,2,2,2,7,3,1,1,1,2,1,5,5,3,1,4,1,0,0,0,0,0,0,0,1,1,2,2,10,1,1
2018026576,3,5,1,4,2,7,5,1,3,1,2,2,6,2,3,2,3,0,0,0,0,0,1,0,0,1,1,2,6,5,3,1
2018026577,1,1,1,6,1,6,5,2,2,1,99,1,6,8,2,2,3,0,0,0,0,0,1,0,0,1,1,1,5,7,3,1
2018026578,2,4,2,6,1,6,5,1,2,99,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,5,3,9,3,1
2018026579,3,5,1,5,1,4,1,1,4,2,1,1,6,7,2,2,1,0,0,0,0,0,1,0,0,1,1,2,2,6,2,1
2018026580,3,5,2,6,1,4,4,1,1,2,1,1,6,8,3,1,3,0,0,0,0,0,1,0,0,1,1,2,2,10,1,1
2018026581,4,8,2,3,1,6,6,4,2,2,2,1,6,8,3,1,3,1,0,0,0,0,0,0,0,1,1,4,3,8,1,1
2018026582,2,4,2,6,1,6,5,2,2,1,1,1,5,8,2,2,3,0,0,0,0,0,1,0,0,1,1,1,2,8,1,1
2018026583,3,5,1,5,1,6,5,4,2,1,2,1,2,2,3,1,3,0,0,0,0,0,1,0,0,1,1,2,5,6,1,1
2018026584,4,8,1,6,2,4,6,2,2,1,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,3,10,3,1
2018026585,1,1,1,5,1,6,8,2,1,1,1,1,5,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,4,8,1,1
2018026586,4,8,1,5,1,7,5,2,1,1,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,6,6,1,1
2018026587,2,4,2,2,1,4,8,2,3,1,1,1,5,2,3,1,3,0,0,0,0,0,1,0,0,1,1,2,4,8,1,1
2018026588,4,9,1,6,2,4,3,1,2,2,2,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,4,3,7,1,1
2018026589,3,5,2,2,1,4,5,2,1,1,98,2,3,3,3,2,4,1,0,0,0,0,0,0,0,1,1,2,2,4,1,2
2018026590,2,4,1,4,1,6,7,2,1,1,1,1,1,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,5,10,1,1
2018026591,2,4,2,2,1,6,6,2,3,1,2,1,6,2,3,2,4,1,1,0,0,0,0,0,0,1,2,4,5,5,1,1
2018026592,3,5,2,4,1,4,3,2,3,98,2,2,1,6,3,2,4,0,0,0,0,0,1,0,0,1,1,4,6,6,3,2
2018026593,3,5,2,6,1,4,5,2,1,1,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,2,8,1,1
2018026594,4,9,2,2,1,7,6,1,4,1,1,2,6,2,3,1,3,0,0,0,0,0,1,0,0,1,1,2,6,5,3,1
2018026595,4,9,2,6,2,4,5,1,2,1,1,1,5,3,3,1,4,0,0,0,0,0,1,0,0,1,1,4,3,9,1,1
2018026596,4,8,2,5,1,6,7,2,2,1,1,1,2,2,3,1,3,0,0,1,0,0,0,0,0,1,1,1,5,7,1,1
2018026597,2,4,2,4,1,7,6,2,5,2,2,1,1,2,3,98,4,1,0,0,0,0,0,0,0,1,1,1,2,4,3,1
2018026598,4,9,2,5,1,7,6,2,4,1,2,2,5,2,3,1,3,0,0,0,0,0,1,0,0,1,1,1,6,3,2,1
2018026599,4,8,2,5,1,4,7,2,3,1,2,1,1,4,2,2,3,0,0,1,0,0,0,0,0,1,1,1,1,5,2,1
2018026600,4,9,1,5,1,7,7,2,1,1,1,1,6,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,1,9,1,1
2018026601,4,9,2,6,1,4,6,2,2,1,1,1,5,3,3,1,3,0,0,0,0,0,1,0,0,1,1,1,3,7,1,1
2018026602,4,8,2,6,1,4,4,1,1,1,1,1,6,8,3,1,4,0,0,0,0,0,1,0,0,1,1,5,2,9,3,1
2018026603,4,9,2,6,1,5,5,2,2,1,99,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,5,9,99,1
2018026604,2,4,1,2,1,6,4,1,3,1,2,2,6,2,3,1,3,0,0,0,0,0,1,0,0,2,1,2,2,5,1,1
2018026605,4,8,2,3,1,4,7,2,4,1,1,1,2,5,2,1,3,1,0,0,0,0,0,0,0,1,1,1,2,6,1,1
2018026606,4,8,1,6,1,4,6,2,2,1,2,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,2,6,1,1
2018026607,3,5,1,6,1,6,5,2,2,1,2,1,5,8,3,1,98,0,0,0,0,0,1,0,0,1,1,1,5,8,1,2
2018026608,2,4,2,5,1,4,3,2,3,1,1,1,5,3,3,1,3,0,0,0,0,0,1,0,0,1,98,1,2,7,2,1
2018026609,1,1,1,2,2,4,6,1,5,1,1,1,5,2,1,1,4,1,0,0,0,0,0,0,0,3,5,2,3,10,2,1
2018026610,1,1,1,5,1,6,5,1,1,1,1,1,6,8,3,1,4,0,0,0,0,0,1,0,0,1,1,2,1,10,1,1
2018026611,4,9,1,5,2,5,6,2,1,1,1,1,2,2,2,1,3,0,0,0,0,0,1,0,0,1,1,1,5,8,3,1
2018026612,4,9,2,4,2,6,6,2,1,1,1,1,6,2,3,1,3,0,0,0,0,0,1,0,0,1,1,1,5,7,1,1
2018026613,2,4,2,4,1,6,5,2,2,1,2,1,6,2,3,1,3,0,0,0,0,0,1,0,0,1,1,1,2,8,1,1
2018026614,4,9,2,5,1,7,6,2,1,1,1,1,6,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,2,9,1,1
2018026615,4,9,2,4,1,4,5,2,1,1,1,1,6,4,3,1,3,0,0,0,0,0,1,0,0,1,1,1,3,8,1,1
2018026616,1,1,2,2,2,7,6,2,5,98,98,98,6,2,2,2,4,1,0,0,0,0,0,0,0,3,5,2,6,4,1,1
2018026617,4,8,1,4,1,6,4,1,3,1,2,2,1,2,3,2,3,0,0,0,0,0,1,0,0,1,1,4,5,4,3,1
2018026618,4,9,2,4,2,2,6,2,3,1,2,1,2,4,98,4,1,0,0,0,0,0,1,0,0,1,1,1,2,6,98,1
2018026619,4,9,1,5,2,5,5,1,2,1,1,1,1,2,2,1,3,0,0,0,0,0,1,0,0,1,1,4,2,6,1,1
2018026620,4,9,1,3,2,6,7,2,1,1,1,1,6,2,3,1,3,0,0,0,0,0,1,0,0,1,1,1,5,8,3,1
2018026621,2,4,1,4,1,6,6,2,2,1,2,1,4,2,3,1,3,0,0,0,0,0,1,0,0,1,1,1,4,7,1,2
2018026622,3,5,1,4,1,7,8,2,1,1,2,1,1,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,6,10,1,1
2018026623,4,9,1,5,1,5,4,2,3,1,1,1,6,8,2,2,3,0,0,0,0,0,1,0,0,1,1,1,5,7,1,1
2018026624,1,1,2,5,1,5,7,2,99,99,99,1,5,4,3,1,4,0,0,0,0,0,1,0,0,1,1,1,4,99,98,1
2018026625,1,1,2,3,1,4,7,2,3,1,2,1,2,2,2,3,2,0,0,0,0,0,1,0,0,1,1,1,2,2,2,1
2018026626,3,5,1,5,1,6,8,2,1,1,2,1,5,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,5,9,1,1
2018026627,1,1,2,4,1,2,2,1,4,1,1,1,5,2,1,2,1,0,0,0,0,0,1,0,0,1,1,4,2,3,2,1
2018026628,1,1,1,6,1,6,6,1,1,2,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,4,4,8,1,1
2018026629,1,1,2,5,1,5,4,2,1,1,1,1,5,3,3,1,4,0,0,0,0,0,1,0,0,1,1,1,2,9,3,1
2018026630,1,1,2,6,1,5,1,1,4,1,2,2,5,8,2,1,1,0,0,0,0,0,1,0,0,1,1,4,4,3,2,2
2018026631,4,8,1,2,1,5,6,4,2,2,2,1,2,6,3,1,4,0,0,0,0,0,1,0,0,1,1,4,4,9,1,1
2018026632,1,1,2,6,1,6,8,2,1,1,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,6,9,1,1
2018026633,3,5,1,6,1,4,8,2,4,1,1,1,6,1,3,1,4,0,0,0,0,0,1,0,0,1,1,1,5,8,1,1
2018026634,1,1,1,3,1,4,5,2,3,2,98,2,2,2,3,2,3,1,1,0,0,0,0,0,0,1,1,1,2,5,1,1
2018026635,3,5,2,6,1,6,5,2,3,1,1,1,5,8,2,1,2,0,0,0,0,0,1,0,0,1,1,1,2,7,2,1
2018026636,4,8,1,6,1,4,4,1,2,1,2,1,5,8,3,2,98,0,0,0,0,0,1,0,0,1,1,4,2,7,3,1
2018026637,1,1,1,6,1,6,7,2,1,1,1,1,6,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,5,10,3,1
2018026638,1,1,1,5,1,6,6,2,1,1,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,5,8,3,1
2018026639,1,1,1,6,1,7,8,2,1,1,1,1,5,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,5,7,1,1
2018026640,1,1,1,5,1,2,6,2,2,1,1,1,5,2,3,1,4,0,0,1,0,0,0,0,0,1,1,1,2,7,2,1
2018026641,1,1,1,6,1,7,6,1,2,1,1,1,6,8,3,1,3,0,0,0,0,0,1,0,0,1,1,2,5,8,1,1
2018026642,1,1,2,2,1,5,6,2,2,1,2,1,2,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,2,7,3,1
2018026643,2,4,1,4,1,7,8,2,1,1,1,1,2,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,6,8,1,1
2018026644,1,1,1,4,1,5,7,2,3,1,1,1,3,2,2,2,2,0,0,0,0,0,1,0,0,1,1,1,4,6,1,1
2018026645,3,5,2,6,1,6,6,2,1,2,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,2,10,1,1
2018026646,2,4,2,6,1,4,4,2,3,1,98,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,2,5,3,1
2018026647,1,1,2,6,1,4,5,2,1,2,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,1,9,3,2
2018026648,2,4,2,2,1,6,6,2,2,1,2,2,1,2,3,2,4,1,1,0,0,0,0,0,0,1,1,2,5,7,1,1
2018026649,3,5,1,4,1,7,5,1,1,1,1,1,6,3,3,1,4,0,0,0,0,0,1,0,0,1,1,2,2,7,1,1
2018026650,1,1,1,6,1,7,5,1,2,1,1,1,1,2,3,1,3,0,0,1,0,0,0,0,0,1,1,4,6,5,3,1
2018026651,2,4,2,6,1,2,6,2,1,1,2,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,2,9,3,1
2018026652,4,8,1,6,2,7,6,2,1,1,1,1,6,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,6,10,1,1
2018026653,1,1,1,5,1,7,7,2,1,1,1,1,6,2,3,1,4,0,0,0,0,0,1,0,0,2,1,1,3,10,1,1
2018026654,1,1,2,4,1,4,7,2,5,1,2,1,2,2,2,1,4,0,0,1,0,0,0,0,0,2,1,1,5,8,3,1
2018026655,1,1,1,6,1,4,7,2,1,1,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,4,2,8,3,1
2018026656,2,4,2,5,1,4,7,2,2,1,1,1,1,3,3,1,3,0,0,0,0,0,1,0,0,1,1,1,3,5,1,1
2018026657,4,9,2,3,2,6,5,2,4,2,2,1,6,2,3,1,1,0,0,0,0,0,1,0,0,1,1,4,5,1,1,1
2018026658,1,1,2,5,1,4,5,2,1,1,1,1,5,2,3,1,3,0,0,0,0,0,1,0,0,1,1,1,3,7,3,1
2018026659,2,4,2,6,1,4,5,2,1,1,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,3,7,1,1
2018026660,4,8,1,5,2,4,5,2,3,1,2,1,5,3,3,4,3,0,0,0,0,0,1,0,0,1,1,1,1,7,3,1
2018026661,1,1,1,6,1,4,5,2,1,1,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,3,9,3,1
2018026662,3,5,1,6,1,6,4,2,3,2,1,1,5,8,3,1,3,0,0,0,1,0,0,0,0,1,1,4,5,7,3,2
2018026663,1,1,1,5,1,5,8,2,1,1,1,1,5,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,4,10,1,1
2018026664,1,1,1,3,1,4,4,2,4,1,1,2,6,2,2,4,2,0,1,0,0,0,0,0,0,1,1,1,5,5,3,1
2018026665,3,5,1,4,1,6,8,2,2,1,1,1,2,2,3,1,3,0,0,1,0,0,0,0,0,1,1,1,5,6,1,1
2018026666,1,1,2,5,1,5,4,4,4,1,2,1,5,2,2,4,2,0,0,0,0,0,1,0,0,1,1,1,2,2,3,1
2018026667,3,5,2,2,1,6,4,1,3,1,2,2,6,2,2,2,3,1,0,0,0,0,0,0,0,1,1,2,5,5,1,2
2018026668,1,1,2,6,1,7,5,1,1,1,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,4,6,8,3,1
2018026669,1,1,1,2,1,5,2,3,4,2,2,2,6,3,3,1,3,0,0,0,0,0,1,0,0,1,1,2,2,4,1,1
2018026670,1,1,2,4,1,7,7,2,1,1,1,1,5,2,3,1,3,0,0,0,0,0,1,0,0,1,1,1,6,8,3,1
2018026671,1,1,2,6,1,3,4,1,1,2,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,5,2,10,3,1
2018026672,2,4,2,3,1,6,4,1,3,1,2,1,6,2,3,2,3,1,0,0,0,0,0,0,0,1,1,2,5,2,3,1
2018026673,3,5,1,6,1,6,7,1,1,2,1,1,6,8,3,1,4,0,0,0,0,0,1,0,0,1,1,2,5,10,1,1
2018026674,3,5,2,4,1,7,7,2,1,1,1,1,5,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,3,9,1,1
2018026675,2,4,1,5,1,5,6,1,2,2,1,1,5,2,3,1,4,0,0,0,0,0,1,0,0,1,1,4,4,8,3,1
2018026676,2,4,1,5,1,1,3,2,3,1,1,1,5,1,3,1,3,0,0,0,0,0,1,0,0,1,5,1,2,3,1,1
2018026677,1,1,2,5,1,6,8,2,2,1,1,1,5,3,3,1,3,0,0,0,0,0,1,0,0,1,1,1,1,8,1,1
2018026678,2,4,2,3,1,3,1,1,5,2,2,1,3,2,1,4,2,0,0,0,0,0,1,0,0,1,5,3,2,1,2,2
2018026679,1,1,1,6,1,5,7,2,1,2,2,2,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,3,8,1,1
2018026680,3,5,2,4,2,6,7,2,3,99,99,1,5,2,2,2,3,1,0,1,0,0,0,0,0,1,1,1,5,5,98,1
2018026681,1,1,2,6,1,6,7,2,2,1,1,1,6,2,3,1,3,0,0,0,0,0,1,0,0,1,1,1,4,4,1,1
2018026682,2,4,1,3,1,5,6,2,2,1,2,1,2,2,2,2,3,1,0,0,0,0,0,0,0,1,1,1,4,4,3,2
2018026683,2,4,2,4,1,5,6,2,3,1,98,1,5,2,2,2,3,0,0,0,0,0,1,0,0,3,98,1,4,8,3,1
2018026684,3,5,2,6,1,2,2,1,2,1,1,1,6,8,3,1,4,0,0,0,0,0,1,0,0,1,1,5,2,4,1,1
2018026685,3,5,2,3,2,7,7,1,5,1,2,1,2,2,2,2,3,1,0,1,0,0,0,0,0,1,1,4,2,1,2,1
2018026686,4,9,2,6,1,5,5,4,1,2,1,1,2,8,3,1,3,0,0,0,0,0,1,0,0,1,1,5,2,8,3,1
2018026687,4,9,2,2,2,7,8,2,2,2,2,2,6,5,3,1,3,0,0,0,0,0,1,0,0,1,1,2,6,7,1,1
2018026688,4,9,1,6,1,6,5,2,3,2,1,1,5,8,3,2,3,0,0,0,0,0,1,0,0,1,1,1,5,6,3,2
2018026689,1,1,2,2,1,7,5,1,3,1,1,2,6,2,3,1,3,1,0,0,0,0,0,0,0,1,1,2,2,6,3,1
2018026690,4,9,2,2,1,6,5,2,1,1,2,1,6,2,3,1,4,0,0,0,0,0,1,0,0,1,5,1,6,7,1,1
2018026691,1,1,2,6,1,2,5,2,1,1,1,1,5,8,3,1,98,0,0,0,0,0,1,0,0,1,1,1,1,6,2,1
2018026692,4,9,2,6,1,4,4,2,5,1,1,1,6,8,2,1,98,0,0,0,0,0,1,0,0,1,1,1,3,7,2,1
2018026693,4,9,1,5,1,4,3,2,2,1,98,1,6,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,2,9,3,1
2018026694,3,5,2,6,1,7,6,1,1,1,1,2,5,3,3,1,3,0,0,0,0,0,1,0,0,1,1,2,2,7,1,1
2018026695,1,1,1,6,1,7,8,2,1,2,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,6,9,1,2
2018026696,2,4,1,6,1,4,4,2,2,1,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,2,1,1,1,9,3,1
2018026697,1,1,1,6,1,7,8,2,1,1,1,1,5,1,3,1,4,0,0,0,0,0,1,0,0,1,1,1,4,9,1,1
2018026698,1,1,1,6,1,7,8,2,1,1,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,2,9,1,1
