,PUF_ID,agecat,PPEDUC,PPETHM,PPGENDER,PPINCIMP,PPHHSIZE,fpl,PPREG4,PPREG9,FWB1_1,FWB1_5,FS2_3,SUBKNOWL1,ACT1_2,PROPPLAN_3,PROPPLAN_1,MANAGE1_2,MANAGE1_1,MANAGE1_3,SAVEHABIT,AUTOMATED_1,AUTOMATED_2,SAVINGSRANGES,HOUSING,HOUSERANGES,MORTGAGE,PRODHAVE_8,PRODUSE_1,PRODUSE_2,FWBscore,FSscore
4878,12665,3,2,1,2,1,5,1,3,7,3,3,3,6,4,3,4,4,5,4,4,7,1,99,2,2,-2,0,0,0,45,41
4879,7356,5,3,1,1,4,2,3,1,2,3,3,4,6,4,5,5,4,5,1,5,1,0,5,1,2,1,0,0,0,47,54
4880,11801,3,1,2,1,1,4,1,3,5,1,3,4,4,2,4,3,2,4,1,2,7,7,2,3,3,-2,0,0,0,48,26
4881,11037,8,3,1,2,5,1,3,4,8,3,2,2,5,4,4,4,5,5,5,5,0,0,99,1,3,99,0,0,0,60,52
4882,10865,7,4,1,1,5,1,3,3,7,3,3,4,4,3,4,4,5,5,3,5,0,0,6,1,3,2,0,0,0,54,50
4883,9626,3,5,1,1,8,2,3,2,4,3,3,2,5,3,3,2,3,5,1,2,1,0,3,1,4,2,1,0,0,56,42
4884,10866,2,3,1,1,6,1,3,4,9,3,3,3,4,3,3,2,3,4,1,4,7,1,5,1,5,3,0,0,0,51,44
4885,12891,6,3,1,2,8,4,3,3,5,5,2,1,6,4,4,2,4,5,4,5,0,0,4,1,5,2,0,0,0,66,85
4886,12336,6,4,1,1,9,1,3,3,5,4,1,2,7,4,5,2,1,5,5,6,0,0,98,1,7,3,0,0,0,75,52
4887,13867,6,3,1,1,1,2,1,2,3,4,2,2,5,4,5,5,5,5,5,4,0,0,4,1,1,1,0,0,0,63,55
4888,12737,4,5,1,2,6,2,3,3,7,3,3,2,6,3,3,3,4,5,2,3,0,0,99,1,99,99,0,0,0,47,51
4889,10693,6,2,1,1,3,2,3,4,8,4,3,3,4,4,4,5,5,4,4,6,1,1,4,1,1,1,0,0,0,58,51
4890,11700,8,1,1,1,3,2,3,3,5,5,1,1,6,4,3,4,5,5,5,6,1,7,99,1,99,99,0,0,0,89,73
4891,13647,3,3,4,1,4,4,2,3,7,3,3,3,4,3,3,3,2,5,1,3,7,7,1,1,4,2,0,0,0,34,42
4892,10077,6,2,1,2,6,2,3,2,3,3,3,5,3,4,1,4,5,5,5,5,7,1,98,1,1,1,0,0,0,67,34
4893,14349,8,1,1,2,3,2,3,2,4,3,3,3,5,4,3,4,5,5,5,4,0,0,5,1,3,2,0,0,0,52,48
4894,7304,6,2,1,2,9,2,3,4,8,5,1,1,7,5,5,5,5,5,5,6,1,1,7,1,1,1,0,0,0,95,85
4895,10694,2,3,4,1,1,5,1,3,7,3,3,2,4,3,3,3,3,5,3,4,7,7,99,3,2,-2,0,0,0,57,40
4896,12337,6,4,1,2,8,2,3,3,5,3,2,2,5,3,4,4,4,5,5,4,1,1,7,1,4,2,0,0,0,62,44
4897,8090,6,5,1,2,9,2,3,2,4,5,1,3,5,4,4,4,5,5,5,6,0,0,7,1,5,2,0,0,0,81,53
4898,9864,3,5,1,1,5,2,3,3,5,3,3,2,6,4,4,5,5,5,1,4,0,0,-1,2,5,-2,1,0,0,56,65
4899,10695,6,5,1,2,8,2,3,3,7,5,1,3,5,4,4,4,5,5,5,5,1,-1,7,3,1,-2,0,0,0,78,54
4900,8890,3,3,1,1,5,4,3,2,3,1,3,2,5,2,2,2,3,3,1,4,7,7,2,1,3,2,0,0,0,40,43
4901,9865,6,3,1,1,9,3,3,2,3,4,2,3,5,3,4,4,3,4,3,4,0,0,7,1,5,2,0,0,0,56,44
4902,8091,6,5,1,2,9,2,3,2,4,2,2,2,6,4,4,4,3,5,5,5,0,0,7,1,1,1,0,0,0,63,51
4903,12738,7,4,1,1,8,3,3,1,2,3,2,3,5,2,2,2,4,4,4,3,0,1,6,1,-1,1,0,0,0,54,35
4904,12666,2,5,2,2,9,2,3,3,5,4,1,2,5,4,4,3,4,5,5,6,1,1,6,1,7,3,1,0,0,63,58
4905,9866,5,3,1,2,6,2,3,4,9,4,4,3,5,3,3,4,3,5,3,4,1,-1,5,1,6,2,0,0,0,51,43
4906,11596,7,3,1,2,4,1,3,4,9,4,4,4,4,5,2,2,4,5,5,4,7,7,99,1,99,1,0,0,0,61,42
4907,7953,4,2,1,2,8,3,3,3,5,3,3,3,4,3,3,4,4,5,3,5,1,0,5,1,5,2,0,0,0,48,43
4908,12071,7,3,1,2,6,2,3,3,7,3,4,2,4,4,3,4,5,5,2,4,7,1,99,1,99,99,0,0,0,62,52
4909,11038,5,3,1,2,7,4,3,2,4,3,2,3,5,5,4,4,4,5,4,5,1,1,99,1,5,1,0,0,0,53,52
4910,11039,4,2,3,1,8,2,3,4,8,2,3,2,4,4,4,4,4,5,5,4,1,0,3,2,3,-2,1,0,0,46,48
4911,12915,8,2,1,2,8,1,3,1,2,3,4,3,4,3,3,4,4,3,5,4,1,1,4,1,6,1,0,0,0,52,41
4912,12772,2,3,2,1,3,4,2,2,4,4,2,4,3,3,2,2,1,2,2,1,7,7,1,2,3,-2,0,0,0,46,35
4913,9867,7,2,1,1,4,2,3,1,2,4,3,3,4,4,3,2,5,5,5,6,7,1,5,1,3,1,0,0,0,66,52
4914,7259,1,2,3,1,9,5,3,3,5,-1,-1,-1,7,5,5,5,5,5,5,-1,-1,-1,-1,-1,3,-2,0,0,0,62,77
4915,12220,2,3,1,1,5,2,3,2,3,5,1,2,6,4,4,5,5,5,3,6,1,1,5,1,2,2,0,0,0,68,64
4916,9627,4,2,1,1,4,3,3,3,6,3,2,3,6,4,4,4,5,5,5,6,1,7,7,1,1,1,0,0,0,62,52
4917,13885,1,2,2,1,1,4,1,3,5,3,3,3,2,2,1,1,2,2,1,2,7,7,1,3,3,-2,0,0,0,50,35
4918,13704,8,2,1,1,7,1,3,2,4,3,2,2,5,5,4,4,5,5,5,2,0,0,4,1,7,2,0,0,0,57,42
4919,11989,6,3,1,2,3,1,3,1,1,1,2,3,4,2,2,5,4,3,1,1,7,7,6,2,4,-2,0,0,0,32,49
4920,13523,6,1,4,1,3,3,2,4,9,1,1,2,2,1,1,2,1,3,1,2,0,0,1,2,5,-2,0,0,0,45,18
4921,13971,6,4,1,2,8,2,3,2,4,5,2,2,6,5,5,3,5,5,5,6,1,1,99,1,1,1,0,0,0,70,67
4922,11193,7,5,1,2,6,1,3,1,2,4,1,4,3,5,3,4,5,5,5,6,0,0,7,1,7,3,0,0,0,79,52
4923,13808,5,2,4,1,7,4,3,4,9,5,4,3,5,5,4,5,4,4,2,6,1,1,5,1,7,3,0,0,0,47,39
4924,10696,4,1,4,2,3,2,3,1,2,3,3,2,5,3,4,4,4,4,4,5,1,1,98,2,5,-2,0,0,0,54,61
4925,12587,4,4,1,1,3,4,2,3,7,2,3,3,-1,2,2,5,4,4,4,4,0,0,5,1,1,1,0,0,0,42,40
4926,8891,5,1,4,2,3,2,3,3,7,5,5,5,7,5,5,5,5,5,5,6,7,1,4,1,3,1,0,0,0,43,79
4927,9868,3,3,4,1,3,2,3,4,9,5,3,4,5,3,5,5,5,5,3,4,1,0,4,1,3,2,0,0,0,51,54
4928,12739,2,2,1,2,4,5,1,4,9,3,2,2,6,4,4,3,4,5,2,3,7,7,2,2,3,-2,0,0,0,55,58
4929,11597,4,2,4,1,3,4,2,4,9,4,4,3,3,4,4,4,3,2,3,4,0,0,4,1,5,3,0,0,0,49,41
4930,13495,7,4,1,2,7,1,3,4,9,4,2,3,6,4,4,3,4,4,5,5,7,7,7,1,98,99,0,0,0,63,55
4931,10299,7,3,1,2,2,2,2,4,9,3,3,2,5,5,4,4,5,5,5,6,0,0,4,1,2,1,0,0,0,55,51
4932,9127,6,3,4,2,1,1,1,2,3,3,5,4,4,4,4,5,4,4,1,4,0,0,2,2,2,-2,0,0,0,39,51
4933,9628,1,3,1,2,8,3,3,4,9,3,2,3,4,4,5,5,4,5,4,6,7,0,4,3,98,-2,0,0,0,61,53
4934,13626,4,2,1,1,5,3,3,2,3,3,4,3,4,3,3,3,3,4,5,4,1,1,3,2,4,-2,0,0,0,45,47
4935,8892,5,3,1,2,7,2,3,2,4,3,3,2,5,4,4,4,4,5,4,5,1,1,99,3,4,-2,0,0,0,60,61
4936,11464,4,4,1,2,6,1,3,3,7,4,4,4,5,3,4,4,4,5,2,5,0,0,6,2,5,-2,0,0,0,44,53
4937,12550,5,5,2,1,8,3,3,1,2,3,4,2,6,5,5,4,3,5,5,6,1,1,4,1,1,1,1,0,0,54,64
4938,8471,5,2,1,2,8,2,3,2,4,1,4,3,5,2,2,2,3,2,1,1,7,7,3,1,4,2,0,1,0,48,29
4939,11990,6,2,1,2,6,2,3,2,4,3,1,4,2,5,5,5,5,5,5,6,1,-1,6,1,1,1,0,0,0,72,56
4940,13550,7,5,1,1,7,1,3,2,4,4,2,2,5,4,4,4,5,5,5,6,7,1,6,1,4,2,0,0,0,65,53
4941,9869,4,4,1,1,9,2,3,3,5,5,1,2,5,3,1,2,5,5,5,2,1,0,7,1,7,3,0,0,0,67,53
4942,10697,7,4,1,1,9,2,3,3,5,5,1,2,7,5,5,2,4,5,3,6,0,0,99,1,5,2,0,0,0,88,72
4943,9870,2,4,1,1,7,3,3,2,3,3,2,2,6,3,4,4,3,5,5,5,0,1,5,1,5,3,0,0,0,57,58
4944,8472,5,5,1,2,8,2,3,3,5,3,4,3,5,3,3,2,2,5,5,3,1,0,3,1,1,1,0,0,0,56,38
4945,12072,6,2,1,2,8,2,3,1,1,5,1,2,6,4,3,3,4,5,5,5,1,1,7,1,98,1,0,0,0,87,58
4946,11701,1,3,2,1,1,1,1,1,1,2,3,3,5,3,4,4,3,3,3,4,0,1,2,2,4,-2,1,0,0,51,43
4947,12803,3,4,4,1,6,5,2,3,7,5,5,3,6,5,5,5,5,4,5,6,0,1,3,3,4,-2,1,0,0,46,69
4948,7217,2,4,2,1,5,3,3,3,5,3,2,2,6,3,3,3,3,2,1,3,0,1,4,2,5,-2,1,0,0,39,49
4949,10078,7,2,1,2,2,1,3,2,3,2,3,3,5,3,3,4,3,4,4,4,0,0,4,1,3,2,0,0,0,46,44
4950,8092,5,5,1,2,9,3,3,3,5,4,2,2,5,3,4,4,5,5,4,6,1,1,5,1,5,2,0,0,0,60,58
4951,12140,4,2,3,2,1,2,1,2,3,2,5,3,3,5,2,2,2,5,1,2,7,7,1,1,1,1,0,0,0,35,42
4952,10300,2,2,1,1,2,2,2,1,1,1,5,5,4,5,3,3,3,3,3,1,7,7,2,2,5,-2,0,0,0,17,79
4953,10079,6,1,1,2,3,2,3,3,7,1,2,5,1,2,3,3,3,5,1,3,7,7,2,1,99,99,0,0,0,36,15
4954,9629,5,3,1,2,8,2,3,2,4,4,1,2,5,4,5,5,4,5,5,6,1,0,5,1,5,1,0,0,0,74,63
4955,13217,6,3,1,2,6,3,3,2,3,2,3,2,5,3,1,1,3,3,1,5,1,1,2,1,4,2,1,0,0,44,45
4956,11802,4,2,1,2,7,2,3,4,8,1,5,2,2,2,3,4,3,5,3,3,1,0,2,1,5,2,0,0,0,28,32
4957,10867,6,2,1,2,5,2,3,2,4,2,2,3,5,3,3,3,4,5,1,3,1,0,5,1,-1,-1,0,0,0,59,51
4958,9128,3,5,1,2,6,2,3,1,2,4,2,2,5,4,3,3,5,5,5,5,0,0,6,1,3,1,0,0,0,68,60
4959,10301,4,4,1,1,9,2,3,3,5,4,2,4,3,3,1,1,1,5,4,6,1,0,5,1,7,3,0,0,0,62,39
4960,9871,7,2,1,2,8,2,3,4,8,5,1,2,5,5,5,5,5,5,5,6,1,1,7,1,5,2,0,0,0,85,64
4961,13277,2,3,1,1,7,1,3,1,2,2,3,3,4,4,3,3,4,5,3,5,7,7,99,2,2,-2,0,0,0,55,44
4962,13565,4,2,1,2,3,1,3,3,5,3,2,2,5,4,4,4,4,5,2,4,1,7,98,1,5,98,0,0,0,56,54
4963,11318,6,2,1,2,4,2,3,1,2,2,4,3,5,2,2,2,2,4,1,2,1,0,3,1,3,1,0,0,0,38,38
4964,13498,8,4,1,2,5,2,3,3,5,4,3,3,5,4,4,4,5,5,5,4,0,0,5,1,2,1,0,0,0,62,52
4965,13956,2,2,2,1,1,1,2,3,5,1,5,2,5,3,3,3,2,2,2,1,0,0,2,2,1,-2,0,0,0,27,47
4966,7525,6,5,1,1,4,2,3,2,3,5,1,3,5,5,3,4,5,5,5,6,1,1,7,1,1,1,0,0,0,95,73
4967,10080,8,2,1,2,2,1,3,3,5,2,3,3,4,4,3,4,5,5,4,3,0,0,6,2,5,-2,0,0,0,51,41
4968,12588,4,2,2,2,1,1,1,1,1,2,2,2,6,4,5,5,4,4,4,5,7,7,99,2,99,-2,0,0,0,54,76
4969,7260,1,2,1,1,7,3,3,2,3,4,4,3,5,3,4,3,4,3,4,4,7,7,3,3,2,-2,1,0,0,36,63
4970,10868,4,3,1,2,7,4,3,3,5,1,3,4,3,2,2,5,3,2,1,3,7,1,3,1,5,3,1,1,0,32,28
4971,12892,6,1,4,1,6,2,3,1,2,3,3,3,4,4,4,5,5,5,5,4,0,1,99,1,6,99,0,0,0,59,44
4972,11194,5,3,2,2,3,2,3,3,5,3,3,3,4,3,4,5,4,5,3,3,7,7,2,3,99,-2,0,0,0,51,57
4973,8668,7,5,1,1,8,4,3,3,6,4,4,2,5,4,4,2,5,5,4,5,1,1,99,1,99,99,0,0,0,64,59
4974,8669,2,4,1,2,6,4,3,3,5,4,2,3,4,4,4,4,4,5,5,6,1,1,99,1,5,98,0,0,0,60,46
4975,13177,3,1,1,2,1,5,1,2,3,2,5,4,4,3,4,4,2,3,2,4,0,0,1,2,6,-2,0,0,1,42,51
4976,10698,2,4,1,2,4,2,3,1,2,4,2,2,5,4,5,5,4,5,5,6,1,1,5,1,3,2,1,0,0,49,66
4977,10506,7,3,1,2,6,2,3,4,8,2,3,4,4,3,4,5,4,5,5,5,7,7,4,1,5,2,0,0,0,55,34
4978,10507,4,1,1,1,2,3,2,3,5,3,3,3,4,3,3,5,4,5,1,1,7,7,1,1,1,1,0,0,0,45,39
4979,7825,4,3,1,2,8,5,3,2,4,4,4,1,4,4,4,4,5,5,5,6,0,0,98,1,3,98,0,0,0,66,56
4980,9630,5,5,1,1,6,2,3,3,6,3,3,3,5,5,4,5,5,5,5,2,0,7,4,2,6,-2,0,0,0,59,51
4981,10699,5,3,1,1,1,2,2,2,3,1,5,1,6,3,3,5,4,5,2,3,7,7,3,1,99,99,0,0,0,33,28
4982,11195,4,3,2,2,8,4,3,4,9,2,3,3,3,2,1,1,1,5,1,1,1,0,99,1,5,2,0,0,0,59,31
4983,13587,4,2,4,1,3,5,2,4,9,2,3,3,3,3,3,4,4,5,5,4,1,0,99,2,5,-2,0,0,0,55,40
4984,12221,4,1,4,1,1,5,1,3,7,2,5,1,5,3,3,3,2,3,1,3,7,7,1,2,1,-2,0,0,0,31,48
4985,11040,5,4,1,1,8,2,3,1,2,2,5,3,4,3,1,3,3,5,1,2,7,0,5,3,2,-2,0,0,0,41,41
4986,11465,6,2,1,2,9,1,3,2,4,5,1,2,5,4,5,4,5,5,5,6,7,7,7,1,99,1,0,0,0,75,76
4987,7826,3,5,1,1,4,2,3,1,2,4,3,2,5,4,3,3,3,4,1,5,7,1,5,2,4,-2,0,0,0,55,55
4988,9872,2,3,4,2,2,5,1,3,5,1,5,3,5,3,3,4,4,4,1,2,7,1,3,1,4,2,0,0,0,38,38
4989,9372,2,2,1,1,1,2,2,4,9,1,5,1,2,1,1,5,1,3,1,1,7,7,1,3,4,-2,0,0,0,23,33
4990,10700,3,3,4,2,1,2,1,4,8,4,1,4,2,4,3,4,4,5,1,5,7,7,6,3,2,-2,0,0,0,65,43
4991,11319,4,1,4,2,5,5,2,4,9,4,1,3,5,4,5,5,5,5,5,6,1,1,99,1,6,99,0,0,0,77,68
4992,10081,2,2,1,1,6,4,3,2,4,3,3,2,5,3,4,4,4,2,1,4,1,1,4,2,2,-2,1,0,0,46,50
4993,9129,3,1,1,2,1,2,1,1,2,4,3,3,7,4,3,3,4,4,4,1,0,0,1,2,1,-2,0,0,0,48,42
4994,12280,6,2,3,1,1,1,1,2,4,1,4,4,3,3,3,2,4,5,1,2,0,0,3,1,1,1,0,0,0,42,40
4995,11466,8,4,1,1,5,3,3,1,1,3,3,2,4,3,4,3,4,5,5,4,7,0,5,1,1,2,0,0,0,52,49
4996,9130,3,3,3,2,3,1,3,4,8,2,3,3,4,2,3,4,3,5,2,1,7,7,3,1,3,2,0,0,0,58,31
4997,12281,7,2,1,2,3,1,3,2,3,1,4,3,5,3,4,4,3,4,2,2,7,7,1,1,4,2,0,0,0,42,45
4998,9631,2,5,1,2,7,3,3,1,1,3,2,3,4,5,5,5,5,5,5,6,1,1,4,1,4,2,1,0,0,64,57
4999,7305,4,5,1,1,7,4,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-2,0,0,0,-1,-1
5000,9131,6,4,1,2,9,3,3,4,9,3,2,2,4,3,3,4,3,5,2,5,0,1,6,1,7,3,0,0,0,60,45
5001,9632,5,2,4,2,2,5,1,3,5,2,3,2,5,3,3,4,3,4,3,1,0,7,98,2,2,-2,0,0,0,38,48
5002,7954,4,1,1,1,1,2,1,2,3,2,5,4,4,3,3,3,3,2,3,5,7,7,1,2,3,-2,0,0,0,37,49
5003,12222,2,2,4,1,6,2,3,1,1,3,3,3,4,3,3,4,3,4,1,3,1,1,99,2,5,-2,0,0,0,49,41
5004,11196,4,5,2,1,9,3,3,3,7,5,1,2,6,4,5,5,4,5,4,6,1,1,7,1,5,1,0,0,0,67,61
5005,12667,4,1,2,2,1,1,1,3,7,1,1,3,2,3,4,3,1,3,1,4,7,7,2,2,1,-2,0,0,0,53,52
5006,13466,2,2,4,1,3,5,2,4,9,4,5,4,5,3,3,5,3,4,5,4,0,0,3,2,3,-2,0,0,0,49,44
5007,11467,5,3,1,2,4,2,3,1,2,3,3,3,4,2,3,4,3,5,2,4,7,0,4,1,5,2,0,0,0,50,42
5008,13186,2,4,1,1,8,2,3,1,1,4,3,4,5,3,4,4,4,4,4,4,7,7,6,2,5,-2,1,0,0,53,56
5009,12461,6,5,1,1,9,2,3,2,3,5,1,2,6,4,4,5,4,5,4,4,1,1,5,1,5,2,0,0,0,72,54
5010,13218,2,2,4,2,5,5,2,3,7,3,1,3,5,4,5,5,5,5,5,5,7,1,4,1,99,1,0,0,0,62,64
5011,10869,2,2,1,1,1,3,1,3,5,1,4,2,3,3,3,4,4,4,3,2,7,7,1,2,3,-2,0,0,0,34,48
5012,11197,5,2,1,2,1,2,1,4,9,2,5,4,4,3,3,3,3,4,1,2,0,0,1,2,3,-2,0,0,0,37,33
5013,8893,4,5,1,1,9,1,3,2,4,1,5,2,5,4,5,5,5,5,5,5,7,1,3,1,2,1,1,0,0,43,67
5014,12700,8,2,4,1,1,2,1,3,5,5,1,1,5,5,5,5,5,5,5,6,1,1,98,1,99,99,0,0,0,75,73
5015,10082,4,4,1,1,9,4,3,1,2,3,4,2,6,4,4,4,4,5,4,5,0,1,7,1,6,2,0,0,0,57,40
5016,9633,5,4,1,2,2,1,3,1,1,2,3,3,3,3,3,3,3,3,1,3,0,0,1,2,4,-2,0,0,0,49,35
5017,8258,6,2,1,1,2,1,2,2,3,2,3,4,4,2,2,2,3,3,2,2,7,7,1,2,3,-2,0,0,0,48,32
5018,10508,8,4,1,2,5,2,3,1,2,3,3,4,4,2,1,3,4,5,5,2,0,7,4,1,6,2,0,0,0,56,30
5019,11198,8,2,3,2,3,5,1,4,9,2,3,2,5,4,4,5,5,5,2,5,7,-1,4,1,4,2,0,0,0,60,59
5020,12141,5,3,1,1,8,2,3,4,8,4,1,2,6,4,5,3,5,5,5,6,7,7,7,1,4,2,0,0,0,82,53
5021,11041,4,4,1,1,7,4,3,1,2,1,4,2,5,4,4,4,5,5,1,3,0,0,4,1,6,2,0,0,0,50,51
5022,9634,4,2,1,2,3,4,2,2,3,2,5,5,1,1,1,1,2,5,5,1,0,0,4,1,98,1,0,0,0,38,14
5023,7955,3,5,1,2,9,4,3,4,9,5,2,2,5,3,4,4,3,5,2,4,1,1,4,1,6,3,0,0,0,63,56
5024,12552,6,4,2,2,5,2,3,4,9,3,1,2,7,4,4,4,3,5,3,6,1,1,4,2,4,-2,0,0,0,68,53
5025,13756,4,2,3,1,3,1,3,3,6,1,1,4,5,3,4,4,3,4,1,1,0,0,1,2,2,-2,0,0,0,36,39
5026,9873,4,2,1,1,2,2,2,2,4,4,5,1,6,5,5,5,4,5,4,6,0,0,3,1,4,1,0,0,0,37,80
5027,11042,3,4,1,2,9,5,3,3,5,4,2,3,5,4,4,4,3,5,5,5,1,1,99,1,7,3,0,0,0,62,51
5028,11320,4,1,4,1,1,1,2,1,2,1,5,3,2,3,4,5,4,4,1,1,7,7,2,2,4,-2,0,0,0,14,37
5029,13814,8,2,1,2,5,2,3,2,3,4,1,2,5,5,4,4,5,5,5,4,7,1,5,1,99,99,0,0,0,79,59
5030,8473,2,2,4,1,3,5,2,3,7,3,3,4,5,3,4,3,3,3,2,5,1,0,4,2,4,-2,0,0,0,48,39
5031,11598,8,2,1,2,5,3,3,1,2,3,3,2,6,4,4,4,5,5,5,6,7,7,99,3,3,-2,0,0,0,56,60
5032,9132,2,1,1,2,1,4,1,2,3,1,5,3,5,5,4,5,5,5,5,4,7,7,1,2,3,-2,0,0,0,41,75
5033,8894,3,3,1,2,7,5,3,4,8,3,2,2,5,3,4,5,5,5,5,6,0,0,99,2,6,-2,1,0,0,64,77
5034,11991,6,3,1,2,1,2,1,2,3,1,3,3,6,3,3,4,4,4,2,2,7,7,2,1,3,2,1,1,0,36,30
5035,12073,2,4,1,2,6,4,3,2,4,4,2,3,5,5,5,3,5,5,5,6,1,1,6,3,3,-2,0,0,0,78,54
5036,11702,8,2,1,2,7,2,3,1,2,5,1,2,5,4,3,2,5,5,5,5,0,1,7,1,4,1,0,0,0,86,55
5037,8895,5,2,1,1,3,3,2,3,5,2,5,5,3,3,2,2,2,5,3,5,1,0,5,1,5,3,0,0,0,37,30
5038,12142,1,3,1,2,4,2,3,2,4,1,2,4,3,3,4,4,4,4,1,4,7,7,3,3,2,-2,0,0,0,46,42
5039,12143,1,2,4,1,3,5,2,3,5,3,3,3,4,3,4,2,4,3,2,5,0,1,2,2,4,-2,0,0,0,64,57
5040,9373,1,3,4,1,3,3,2,1,2,2,3,3,5,4,3,3,3,5,3,4,0,0,4,3,5,-2,0,0,0,48,42
5041,12916,6,1,1,2,1,2,1,3,6,1,3,3,5,3,4,4,5,5,1,4,7,7,1,1,99,99,0,0,0,51,43
5042,11043,2,3,4,2,7,3,3,4,9,1,5,4,1,3,4,4,4,4,3,1,1,0,1,3,5,-2,1,0,0,23,25
5043,11703,6,4,1,2,7,1,3,2,3,5,1,1,6,4,5,5,5,5,4,6,7,7,99,1,2,1,0,0,0,87,85
5044,12074,4,3,1,2,3,2,3,4,9,3,3,3,5,3,2,4,4,5,1,4,1,7,4,2,4,-2,0,0,0,46,31
5045,13015,1,4,1,2,6,2,3,2,4,5,1,3,5,4,3,2,5,5,5,5,7,0,6,2,4,-2,1,0,0,80,49
5046,8670,3,5,1,1,9,4,3,1,1,4,1,1,5,5,5,4,4,5,5,6,1,1,6,1,7,3,0,0,0,66,78
5047,13714,8,4,1,1,8,2,3,3,5,4,4,1,6,5,4,2,5,5,3,5,1,1,6,1,2,2,0,0,0,70,62
5048,8671,4,5,1,2,9,3,3,3,5,3,2,2,5,4,3,3,4,5,5,6,1,0,5,1,7,3,0,0,0,63,76
5049,7956,3,1,4,2,7,5,3,4,9,3,3,2,5,4,4,4,3,5,2,3,7,7,98,1,5,3,0,0,0,49,41
5050,13521,4,2,1,2,8,2,3,4,9,1,5,3,3,3,1,1,1,5,1,1,1,1,1,2,7,-2,0,0,0,41,33
5051,10302,1,3,4,1,1,2,1,3,7,3,3,4,4,4,4,4,4,4,5,5,0,0,2,2,98,-2,0,1,0,49,44
5052,12701,8,2,1,1,3,1,3,1,2,2,3,4,1,3,3,4,4,5,5,5,0,0,99,1,98,1,0,0,0,49,33
5053,11199,8,2,1,1,4,4,2,1,2,4,1,2,5,5,4,2,1,5,5,6,0,1,99,1,99,99,0,0,0,81,42
5054,11200,8,5,1,1,9,2,3,2,3,3,4,3,5,4,4,4,5,5,5,5,1,1,6,2,7,-2,0,0,0,68,51
5055,12893,3,5,1,2,7,3,3,4,8,4,3,3,4,3,4,5,4,5,5,6,1,0,99,1,4,98,0,0,0,56,48
5056,8259,3,4,1,2,8,4,3,3,5,1,3,3,3,3,3,4,3,5,3,5,7,7,98,1,5,2,0,0,0,40,50
5057,8672,4,2,1,1,6,1,3,1,1,3,2,3,5,3,3,3,4,5,5,5,0,0,7,1,5,1,0,0,0,61,41
5058,9374,5,2,1,2,4,4,2,3,5,3,4,3,4,4,4,4,4,4,3,5,7,7,99,1,2,1,0,0,0,58,49
5059,9874,3,3,1,1,7,2,3,2,3,4,2,2,5,3,4,4,4,5,5,5,1,7,6,1,1,1,0,0,0,63,50
5060,11468,7,2,1,2,1,1,2,2,4,3,4,2,5,3,4,3,5,5,4,4,7,7,99,1,1,1,0,0,0,54,50
5061,10702,7,2,1,2,4,2,3,2,3,4,2,5,3,3,4,4,4,5,5,5,0,0,99,1,1,99,0,0,0,62,40
5062,9133,4,4,1,2,9,2,3,2,3,4,1,1,6,5,5,5,5,5,5,6,1,1,6,1,4,1,0,0,0,78,64
5063,13823,5,2,1,1,5,4,3,4,9,2,3,4,5,3,3,4,4,5,3,3,7,7,3,2,3,-2,0,0,0,46,49
5064,10303,7,2,1,2,2,2,2,3,7,3,3,2,4,4,4,4,5,5,5,3,7,7,99,1,99,1,0,0,0,58,55
5065,8673,8,5,1,2,6,2,3,1,1,4,2,3,4,5,3,3,5,5,5,6,7,7,5,1,1,99,0,0,0,69,51
5066,8474,5,2,1,2,3,3,2,3,6,2,3,3,4,3,2,2,3,5,2,4,0,1,98,3,2,-2,0,0,0,55,42
5067,12403,4,2,2,1,1,2,2,3,5,1,1,5,1,1,3,2,1,3,1,1,0,0,1,2,1,-2,0,0,0,32,24
5068,9636,6,4,1,1,2,2,2,1,1,2,2,3,3,3,3,3,4,5,4,5,0,0,5,1,1,1,0,0,0,59,49
5069,9375,2,4,1,2,8,2,3,3,5,5,1,2,5,5,4,3,4,5,5,6,1,1,6,1,5,2,0,0,0,77,55
5070,9875,3,3,1,1,7,4,3,3,7,3,3,3,4,3,3,4,3,5,5,4,1,1,5,1,5,2,0,0,0,48,45
5071,10870,2,3,2,2,6,5,3,3,5,2,3,3,5,3,4,3,2,3,1,2,1,0,3,3,1,-2,1,1,1,47,37
5072,13289,4,4,3,2,9,4,3,4,9,4,2,2,5,4,4,4,5,5,5,6,1,1,6,1,1,1,0,0,0,68,55
5073,11469,5,2,2,1,4,2,3,3,5,4,3,3,5,4,3,4,4,4,1,2,1,0,99,1,99,1,0,0,0,58,50
5074,7261,4,3,2,2,1,1,1,2,3,1,5,5,7,5,4,5,5,4,4,6,-1,1,3,2,1,-2,0,0,0,29,69
5075,8260,5,2,2,2,2,1,3,3,7,3,3,3,4,2,3,3,3,4,4,2,0,0,99,2,99,-2,0,0,0,44,40
5076,9376,2,1,1,2,3,4,2,2,4,2,4,3,4,3,3,4,2,2,2,3,0,0,1,2,1,-2,0,1,1,40,42
5077,11992,3,3,2,1,3,4,2,3,5,3,3,2,4,3,4,4,4,5,3,5,7,1,99,1,3,2,1,0,0,58,39
